track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
SONG_17990,Anna Lee,Dream Theater,https://p.scdn.co/mp3-preview/754c78fac992f9f641e28b811171783cec160bfa?cid=774b29d4f13844c495f206cafdad9c86,5rielSbAmN45G7MzfNt3KP,"progressive_rock, progressive_metal",Rock,1997,352560,0.505,0.52,9,-7.1,0,0.0262,0.0305,0.0,0.2,0.0974,129.296,4
SONG_17998,N.Y.,Doves,https://p.scdn.co/mp3-preview/5b49d1194f994a2614060e522529b6fe4c467010?cid=774b29d4f13844c495f206cafdad9c86,10lZr7UDXmpWIDDg42RBB2,"rock, indie, alternative_rock, indie_rock, progressive_rock, british, new_wave, britpop",Rock,2012,345946,0.13,0.772,9,-5.818,1,0.0515,0.00266,0.306,0.0818,0.0816,60.725,4
SONG_17999,Eve Of Seduction,Symphony X,https://p.scdn.co/mp3-preview/fe9dc7f357ace13148024c3e4b1933e61e4e218a?cid=774b29d4f13844c495f206cafdad9c86,1F7X1e6qEbTsNAAoyY32oh,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,2007,304213,0.387,0.95,6,-4.637,0,0.0851,0.000469,0.0,0.045,0.219,141.963,4
SONG_18000,Chasing After Deer,Midlake,https://p.scdn.co/mp3-preview/3334c06d61745d1529a0f91874c950aef3f83a16?cid=774b29d4f13844c495f206cafdad9c86,2JkZgJGzZ9uzhl1Jzg14Yt,"indie, progressive_rock",Rock,2006,162360,0.536,0.217,2,-15.069,1,0.0314,0.86,0.0,0.237,0.354,127.003,4
SONG_18001,Release,Anathema,https://p.scdn.co/mp3-preview/37941ef2447cdde6a054355c6c50da6bdf822a45?cid=774b29d4f13844c495f206cafdad9c86,2rWHM4O3SejQuNIDwc5uub,"progressive_rock, progressive_metal, doom_metal",,2001,347253,0.193,0.626,9,-8.576,1,0.0322,0.00062,4.88e-05,0.162,0.0464,103.97,4
SONG_18014,White Mystery,Minus the Bear,https://p.scdn.co/mp3-preview/62c32455d58a2c3fb4ab40db07d00e029a27bec8?cid=774b29d4f13844c495f206cafdad9c86,0NjDU8i4PBcBfBxlBKElkx,"indie_rock, progressive_rock, male_vocalists",Rock,2014,279320,0.487,0.727,9,-6.761,0,0.0338,0.134,0.619,0.171,0.925,132.962,4
SONG_18021,Welcome To This World,Primus,https://p.scdn.co/mp3-preview/77365130123622ec17ca6289e4a9b8829c076555?cid=774b29d4f13844c495f206cafdad9c86,1lSOywNsa0Rqg0fNGUUl2i,"rock, alternative, progressive_rock, psychedelic, japanese, progressive_metal, funk, psychedelic_rock",Rock,1993,220733,0.385,0.877,6,-7.984,1,0.0663,0.117,0.163,0.163,0.594,165.686,4
SONG_18030,Luciforms,The Mars Volta,https://p.scdn.co/mp3-preview/3399bddda011c666f187bc6e3b95673c39475296?cid=774b29d4f13844c495f206cafdad9c86,1UtnPvrKGQWotrB8s1dxCh,"progressive_rock, psychedelic, psychedelic_rock",Rock,2009,501906,0.165,0.861,1,-8.204,1,0.139,0.0486,0.0333,0.139,0.0334,173.117,3
SONG_18040,AKA M80 the Wolf,Portugal. The Man,https://p.scdn.co/mp3-preview/281571d1208d854231581131b253545c53f15dc7?cid=774b29d4f13844c495f206cafdad9c86,0cW0H6V2pW3pIJpbboLX52,"alternative, indie, experimental, indie_rock, progressive_rock, post_hardcore",Rock,2006,236333,0.659,0.385,4,-13.184,0,0.0345,0.000872,0.78,0.0769,0.384,143.005,4
SONG_18041,Source Tags & Codes,...And You Will Know Us by the Trail of Dead,https://p.scdn.co/mp3-preview/f3da0a67378f3c416272c112edede5b1594b9446?cid=774b29d4f13844c495f206cafdad9c86,0VYSXs9RBcxcs6lZHVd1fV,"rock, alternative, indie, indie_rock, progressive_rock, post_rock",Rock,2002,369133,0.175,0.79,5,-5.179,1,0.0458,0.00155,0.00291,0.0825,0.0396,108.32,4
SONG_18059,The Ponytail Parades,Emery,https://p.scdn.co/mp3-preview/bef2948b57c0982f6b1d915455be5906e26d7b1b?cid=774b29d4f13844c495f206cafdad9c86,1YXXhhH33zoL8mmlMPrxOz,"progressive_rock, hardcore, emo, post_hardcore, screamo",Rock,2010,245920,0.344,0.75,0,-5.441,0,0.0405,0.0431,0.0018,0.076,0.283,171.319,3
SONG_18065,The Hole in Me,Blackfield,https://p.scdn.co/mp3-preview/f5ad699974ef1bf947862a106d03754f3be92c5a?cid=774b29d4f13844c495f206cafdad9c86,0AHm4m38HOuMIO3q30tg4B,progressive_rock,Rock,2004,167466,0.634,0.404,2,-9.126,0,0.0286,0.128,0.0312,0.0569,0.343,70.021,3
SONG_18073,Radioactive Toy,Porcupine Tree,https://p.scdn.co/mp3-preview/ad8dd7ec5b6c84a3fa236aaf9cec53ff0406d4f6?cid=774b29d4f13844c495f206cafdad9c86,10RgFU2PVBNFs5C21Du7lg,"progressive_rock, psychedelic_rock",,2004,810826,0.312,0.27,9,-12.27,0,0.0396,0.362,0.68,0.7,0.0405,127.182,4
SONG_18078,My Body Is A Cage,Peter Gabriel,https://p.scdn.co/mp3-preview/e47aa2894b72e7a6813f50db1a3c682680bbb7e0?cid=774b29d4f13844c495f206cafdad9c86,0iBMvBVnt4kxYzQmCjAUP5,"classic_rock, progressive_rock, male_vocalists, cover",Rock,2010,372640,0.291,0.107,3,-13.031,1,0.0335,0.845,0.0907,0.105,0.0787,79.823,4
SONG_18080,Like Moths To Flame,Thrice,https://p.scdn.co/mp3-preview/a20c654afd8cbdc13b47699714f784b466fe7cc9?cid=774b29d4f13844c495f206cafdad9c86,0YDwm29nQZFPS6hMV5RyKF,"rock, progressive_rock, post_punk, emo, post_hardcore, screamo",Rock,2005,266866,0.255,0.901,11,-5.367,0,0.125,0.0229,0.0237,0.174,0.137,139.387,3
SONG_18083,The Dark Is Rising,Mercury Rev,https://p.scdn.co/mp3-preview/774fd1c7a25d5de48160dc34a6567bffc6226424?cid=774b29d4f13844c495f206cafdad9c86,0cQvPQSokMnW6P53mryx7L,"alternative, indie, progressive_rock, psychedelic, piano",Rock,2017,656136,0.119,0.629,5,-9.898,1,0.0502,0.163,0.00881,0.218,0.128,72.045,4
SONG_18106,The Walls Of Babylon,Symphony X,https://p.scdn.co/mp3-preview/cd04f43fbaaa88825997d1d4a813f0610d0eb9ca?cid=774b29d4f13844c495f206cafdad9c86,0E8yqqulk60MIn5L5i4Ldk,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,2007,496226,0.439,0.951,9,-6.165,1,0.0862,0.000207,0.00255,0.0766,0.192,93.983,3
SONG_18113,I Say Fever,Ramona Falls,https://p.scdn.co/mp3-preview/09fc7cea4ff1962067f078bb2b99bd922068c8b7?cid=774b29d4f13844c495f206cafdad9c86,08f0be1cl0CLrJg9Sbq2bB,"indie, progressive_rock",Rock,2009,267813,0.584,0.554,0,-10.62,1,0.0356,0.19,0.0181,0.0731,0.488,100.089,4
SONG_18114,Joanni,Kate Bush,https://p.scdn.co/mp3-preview/e7dc7b734ee4525f298dda7bcd00d1ffe591194c?cid=774b29d4f13844c495f206cafdad9c86,01RkBTgUaGjlJakEh3P3I4,"alternative, pop, female_vocalists, singer_songwriter, progressive_rock",Pop,2005,296160,0.582,0.586,4,-15.358,1,0.0408,0.207,0.179,0.0888,0.697,155.048,4
SONG_18115,Electric Uncle Sam,Primus,https://p.scdn.co/mp3-preview/792ff9a7dcdf3be18886317e172d4c6a79cd5d3a?cid=774b29d4f13844c495f206cafdad9c86,3KZ6MUcDhWoqiGwcO7l5zD,"rock, progressive_rock, thrash_metal, progressive_metal, funk",Rock,1999,175760,0.498,0.971,9,-5.158,0,0.0868,0.00884,0.552,0.193,0.542,117.673,4
SONG_18116,A Coral Room,Kate Bush,https://p.scdn.co/mp3-preview/f74713995baba0e6b0d5cdb9993b2a3d9346c619?cid=774b29d4f13844c495f206cafdad9c86,0f3gnG5WxL2atqrqJPMvLy,"alternative, female_vocalists, singer_songwriter, progressive_rock, piano",Pop,2005,374093,0.435,0.0617,4,-17.858,1,0.061,0.992,0.00472,0.0717,0.0711,116.548,4
SONG_18117,The Canyon Behind Her,dredg,https://p.scdn.co/mp3-preview/e49979b48c94bb63a8332617460fac987903573d?cid=774b29d4f13844c495f206cafdad9c86,3PrAoHfvoZHk6AeEOxey5s,"alternative, progressive_rock",Rock,2002,400120,0.189,0.55,11,-7.907,1,0.0504,0.00359,0.221,0.148,0.158,168.899,4
SONG_18126,Cassandra Gemini,The Mars Volta,https://p.scdn.co/mp3-preview/e071745e9b583608c69edbc32c87263c5955cfb5?cid=774b29d4f13844c495f206cafdad9c86,1mARmtHCD4i6G6Pojebrwc,"progressive_rock, psychedelic, psychedelic_rock",Rock,2005,285693,0.374,0.978,4,-3.064,0,0.181,0.00406,0.00105,0.685,0.274,123.777,5
SONG_18136,Another Dimension,Liquid Tension Experiment,https://p.scdn.co/mp3-preview/4cfb4988442d7dd09ecf627f2e897263f6dbef89?cid=774b29d4f13844c495f206cafdad9c86,45P98TO1cMwkRce78Hwn7c,"instrumental, progressive_rock, progressive_metal",,1999,590506,0.3,0.902,9,-6.117,1,0.0683,0.00373,0.862,0.109,0.39,110.744,4
SONG_18138,The Cell,Gojira,https://p.scdn.co/mp3-preview/b2700cf07be3b089436001e839420df06ca3029d?cid=774b29d4f13844c495f206cafdad9c86,7nCD5l7GrFyt6o1mstCUFr,"metal, progressive_rock, death_metal, thrash_metal, progressive_metal, melodic_death_metal",RnB,2016,197906,0.224,0.972,0,-3.988,0,0.0769,4.75e-06,0.14,0.112,0.161,113.354,4
SONG_18147,Over The Electric Grapevine,Primus,https://p.scdn.co/mp3-preview/f55cd520993a4b2f626b98183c305dc27b2adfda?cid=774b29d4f13844c495f206cafdad9c86,0bMGkJ7dQn4nt7wCclkuvf,"rock, alternative_rock, experimental, progressive_rock, psychedelic, progressive_metal, funk, psychedelic_rock",Rock,2006,383026,0.427,0.974,2,-4.878,1,0.105,0.000425,0.25,0.0854,0.295,167.079,4
SONG_18154,Stand And Feel Your Worth,Thrice,https://p.scdn.co/mp3-preview/848f877f67899ad86ec94756582e9dc3ad01ea00?cid=774b29d4f13844c495f206cafdad9c86,6m2qwmwXqvb1EmGacFTrLd,"progressive_rock, post_hardcore, screamo",Rock,2005,352466,0.492,0.702,7,-5.72,1,0.0637,0.0323,0.0996,0.086,0.129,147.989,3
SONG_18157,Miss U,Blackfield,https://p.scdn.co/mp3-preview/f8c26640ada9b40fddd6304fab8b8b8aa51f7b7e?cid=774b29d4f13844c495f206cafdad9c86,0lWnC42BzoeHBiQsbHVhVc,progressive_rock,Rock,2007,279746,0.473,0.648,2,-9.14,0,0.0305,0.114,0.00877,0.928,0.281,159.897,4
SONG_18174,Harold of the Rocks,Primus,https://p.scdn.co/mp3-preview/f968b2f2814462184227538d64fa2ce930581e7f?cid=774b29d4f13844c495f206cafdad9c86,07LgVn4n9Lg7QsHH4OZWxo,"alternative_rock, progressive_rock, funk",Rock,1990,377493,0.461,0.866,9,-4.637,1,0.177,0.00271,0.117,0.316,0.384,120.136,4
SONG_18185,Sea Of Lies,Symphony X,https://p.scdn.co/mp3-preview/a1fdfa6d6e74cc521db1a28929d8cb8184b1bb00?cid=774b29d4f13844c495f206cafdad9c86,0y45GDDqAHYDa8n6MJqI9Y,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,1997,258626,0.423,0.949,0,-6.693,0,0.07,0.0017,0.000461,0.178,0.305,152.294,4
SONG_18192,Tuesday Afternoon,The Moody Blues,https://p.scdn.co/mp3-preview/6f3f35fe2fb18ef13087b5f5b96cb89b0a6a80c7?cid=774b29d4f13844c495f206cafdad9c86,0EzLZ3kL3RiFlQIeoKtOby,"classic_rock, progressive_rock, psychedelic, 60s",,2011,243933,0.398,0.489,0,-9.456,1,0.0305,0.0786,0.0341,0.145,0.295,114.732,4
SONG_18213,Revelation (divus Pennae Ex Tragoedia),Symphony X,https://p.scdn.co/mp3-preview/b0000cd80471f1f0bd5d403d65f54603de0e33e8?cid=774b29d4f13844c495f206cafdad9c86,4PXCogj0pg06HB5q1VDFFW,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,2007,557906,0.456,0.963,3,-5.225,1,0.0913,0.00529,0.000342,0.155,0.23,142.007,3
SONG_18230,Small Mountain,Midlake,https://p.scdn.co/mp3-preview/7929dd85f372a329c290d1b9150d1b1bf0039922?cid=774b29d4f13844c495f206cafdad9c86,0kXOvyA8qvkmuhzcUIDeEO,"indie, progressive_rock",Rock,2010,217706,0.395,0.428,6,-10.013,0,0.0273,0.356,0.0172,0.259,0.161,126.315,4
SONG_18232,Sugar Cinnamon,Portugal. The Man,https://p.scdn.co/mp3-preview/619e2b7b21943d59dfd7e9dc3d42eda78db39fdd?cid=774b29d4f13844c495f206cafdad9c86,0GjhiKH0SMeYiPDXVPryzL,"indie, experimental, indie_rock, progressive_rock",,2007,183960,0.51,0.873,9,-5.538,0,0.074,0.234,0.0,0.131,0.406,139.989,4
SONG_18234,Kissing the Beehive,Wolf Parade,https://p.scdn.co/mp3-preview/6fa1d58fea58e63314d639451e8c6d573283a71e?cid=774b29d4f13844c495f206cafdad9c86,07NrPFkwyaQbFmaxmB4zZ9,"indie_rock, progressive_rock, post_rock",Rock,2008,652426,0.333,0.887,4,-5.878,0,0.071,0.0951,0.00252,0.105,0.424,115.607,4
SONG_18239,Mr. Knowitall,Primus,https://p.scdn.co/mp3-preview/089eb2e619b3efe0ea6e33eac39e78d63755635f?cid=774b29d4f13844c495f206cafdad9c86,2ZXGkJMe8KPc1Fuut37r2t,"rock, alternative_rock, progressive_rock",Rock,1990,229306,0.571,0.922,4,-4.703,0,0.152,8.34e-05,0.731,0.224,0.478,124.016,4
SONG_18243,Church Mouth,Portugal. The Man,https://p.scdn.co/mp3-preview/a6475df88eeeeedcfcda9670b15ddf7d7fe09a84?cid=774b29d4f13844c495f206cafdad9c86,17belOaBbxrkolATG1a6yF,"indie, experimental, progressive_rock",,2007,193693,0.375,0.763,9,-4.798,0,0.0954,0.0121,0.000104,0.102,0.4,184.949,4
SONG_18250,Inferno (unleash The Fire),Symphony X,https://p.scdn.co/mp3-preview/2fbb67e52a3da5c782dd5543ad2fcf953adec769?cid=774b29d4f13844c495f206cafdad9c86,0EPwIOl5kfOcXe2jAmYGfH,"progressive_rock, progressive_metal, power_metal, symphonic_metal",Metal,2002,332706,0.475,0.93,6,-6.735,1,0.103,8.81e-05,0.000482,0.139,0.425,151.979,4
SONG_18258,All The World Is Mad,Thrice,https://p.scdn.co/mp3-preview/4d4018da321a8982bfc19400e9bb5278be07140d?cid=774b29d4f13844c495f206cafdad9c86,4dMnQpZWsanRtq4Q5LYx00,"rock, progressive_rock, post_rock, post_hardcore, pop_rock",,2009,238480,0.279,0.943,9,-5.102,0,0.0732,0.000796,7.8e-06,0.248,0.308,65.964,4
SONG_18264,Los Bastardos,Primus,https://p.scdn.co/mp3-preview/bac73e1e05988d8d8710ceffc6ea9fb6081c9200?cid=774b29d4f13844c495f206cafdad9c86,0eRJs8JQZyRwifl7Amn7sY,"rock, progressive_rock, funk, psychedelic_rock",Rock,1991,160666,0.511,0.89,9,-13.203,1,0.0524,0.164,0.157,0.674,0.106,127.716,5
SONG_18269,I'm Getting Closer,M83,https://p.scdn.co/mp3-preview/bec0fadf4d269df4418780fbdf1a76c40a21adc8?cid=774b29d4f13844c495f206cafdad9c86,0CakiFs5q9Gov9z4CFWYJq,"electronic, ambient, progressive_rock, post_rock, funk, electro, downtempo, french, idm",Electronic,2001,319466,0.213,0.796,5,-5.315,1,0.0407,0.1,0.18,0.815,0.0537,119.245,4
SONG_18277,Fadeaway,Porcupine Tree,https://p.scdn.co/mp3-preview/f621a55a6ed5b72c3547b14af0ac2e465ff24e9a?cid=774b29d4f13844c495f206cafdad9c86,0IWlju0jOB1KBxT9J7UcQs,"progressive_rock, psychedelic, psychedelic_rock",,1993,379493,0.501,0.511,0,-6.94,1,0.0266,0.321,0.944,0.103,0.114,104.929,4
SONG_18284,Queens Will Play,Black Mountain,https://p.scdn.co/mp3-preview/2f6a3e676e5196bbbb45a23279ed0feff52b7da3?cid=774b29d4f13844c495f206cafdad9c86,0eeJfoQdxXtHpFaFB72OBT,"rock, progressive_rock, psychedelic, psychedelic_rock",Rock,2008,316746,0.379,0.365,0,-10.475,1,0.0285,0.294,0.942,0.0899,0.0973,108.52,4
SONG_18290,Sea Song,Robert Wyatt,https://p.scdn.co/mp3-preview/b781374faae72f6b274401ced2015917946beaba?cid=774b29d4f13844c495f206cafdad9c86,0uoM5QDvJBPu6MGrtbw0gP,"progressive_rock, psychedelic, avant_garde",Pop,2005,555386,0.33,0.521,4,-6.61,0,0.0313,0.485,0.00182,0.201,0.126,115.364,4
SONG_18304,Frances The Mute,The Mars Volta,https://p.scdn.co/mp3-preview/1e858652691bdd18077e6003763435d3782c2a4d?cid=774b29d4f13844c495f206cafdad9c86,0tLiRAPqyEbMqhs9Sc73Ef,"progressive_rock, psychedelic, noise",Rock,2005,875000,0.357,0.512,0,-7.314,1,0.0681,0.115,0.0374,0.303,0.102,97.583,3
SONG_18305,The Air Is Getting Slippery,Primus,https://p.scdn.co/mp3-preview/19a7aa2d398a1f00daae71cba31aed921b006880?cid=774b29d4f13844c495f206cafdad9c86,1M4iMgTzbGtJpWljqhq3rS,"rock, alternative, progressive_rock, funk, nu_metal",Rock,1993,151000,0.914,0.806,6,-10.262,1,0.121,0.467,0.203,0.0774,0.76,116.14,4
SONG_18315,Beneath the Surface,Dream Theater,https://p.scdn.co/mp3-preview/94db23397cccbe3885e33403451cfae2a33e7e69?cid=774b29d4f13844c495f206cafdad9c86,0hl8ee70gsV10DLVGPF1RC,"progressive_rock, progressive_metal",,2011,326426,0.489,0.369,4,-10.314,1,0.0286,0.541,7.15e-06,0.175,0.378,133.912,4
SONG_18321,Black History Month (Josh Homme Remix),Death from Above 1979,https://p.scdn.co/mp3-preview/8cf16f706f5d70cdb3bbdec5c05aa4ff3ca92e7c?cid=774b29d4f13844c495f206cafdad9c86,1vbZE5BxgbcgWJxKT3eIcQ,"rock, indie, progressive_rock, electro, psychedelic_rock, dark_ambient",,2005,279200,0.536,0.636,7,-6.491,0,0.0535,0.0491,0.00104,0.109,0.306,113.006,4
SONG_18333,Wounded Knee,Primus,https://p.scdn.co/mp3-preview/cec9289166a7841242cf65de807839af69bb52ce?cid=774b29d4f13844c495f206cafdad9c86,626L1XPN18MfHjSMpNPQDS,"alternative, instrumental, progressive_rock, dark_ambient",,1993,145600,0.712,0.733,1,-9.122,1,0.0461,0.148,0.815,0.309,0.708,120.995,4
SONG_18335,2113,Coheed and Cambria,https://p.scdn.co/mp3-preview/ca9781d316169f7f346b201e43bf237b8e3e4935?cid=774b29d4f13844c495f206cafdad9c86,0MFEW9QSrRgtdrqINJavJB,progressive_rock,Rock,2003,586560,0.396,0.798,7,-6.232,0,0.0586,0.00646,0.000412,0.0982,0.372,74.767,4
SONG_18336,After School Special,Mr. Bungle,https://p.scdn.co/mp3-preview/ffe98bbed730e2c18a048d5b3e9ba9ba89462915?cid=774b29d4f13844c495f206cafdad9c86,4O5Ry696TmzphggZb8YCBq,"experimental, progressive_rock, avant_garde",Rap,2013,167666,0.427,0.23,0,-21.542,1,0.114,0.279,0.0128,0.0656,0.113,123.014,4
SONG_18339,Waiting Phase One,Porcupine Tree,https://p.scdn.co/mp3-preview/cbc348b6f33e5f6e872cb4d79f13f6d8e4be1a1e?cid=774b29d4f13844c495f206cafdad9c86,1ckzToTnipEzRn7qz7AQyd,"progressive_rock, psychedelic_rock",,2004,266586,0.479,0.642,2,-10.303,1,0.0299,0.00119,0.266,0.777,0.357,99.131,4
SONG_18345,Getaway (feat. Kool Keith),Peeping Tom,https://p.scdn.co/mp3-preview/776a5c23caa07f57981d14f48846bc360103d99f?cid=774b29d4f13844c495f206cafdad9c86,5yFM0mn03RDu6ZuJPEQs4R,"alternative, experimental, progressive_rock, trip_hop",,2006,202333,0.639,0.781,1,-9.947,1,0.137,0.0217,0.0707,0.298,0.364,76.948,4
SONG_18347,Bellies Are Full,Portugal. The Man,https://p.scdn.co/mp3-preview/bc7d0bcdfe83bcd031d5ef9922b8de096b26d3f1?cid=774b29d4f13844c495f206cafdad9c86,0rOmXeV7MXLeeenu0yl1ot,"indie, experimental, indie_rock, progressive_rock, blues, post_hardcore",,2007,248160,0.438,0.683,0,-5.302,1,0.0406,0.0393,0.0123,0.124,0.377,165.025,4
SONG_18351,Lady '95,Styx,https://p.scdn.co/mp3-preview/3df1dc4fea25f175b47b04161be6d6624d40b067?cid=774b29d4f13844c495f206cafdad9c86,41dYT737DUjzwUePEbuwJo,"rock, classic_rock, progressive_rock",Rock,1995,184560,0.431,0.423,7,-10.857,1,0.0318,0.0173,0.0,0.162,0.312,132.027,4
SONG_18357,Twin,Muse,https://p.scdn.co/mp3-preview/e3b5206e76b924848a2eb92c7cd2dc7fbe795cf9?cid=774b29d4f13844c495f206cafdad9c86,661llN8ZlzGqb5rapJGi2l,"alternative_rock, progressive_rock",Rock,1999,197472,0.48,0.876,9,-7.414,0,0.0614,0.00238,0.0844,0.166,0.196,99.659,4
SONG_18368,If You Keep Losing Sleep,Silverchair,https://p.scdn.co/mp3-preview/d7f83da40978737a992709510d4162933760c789?cid=774b29d4f13844c495f206cafdad9c86,0ab1m1b1yKLNwE9MMFQd4g,"rock, alternative, alternative_rock, experimental, progressive_rock, grunge",Rock,2007,201053,0.37,0.858,4,-3.806,1,0.0429,0.00735,2.89e-05,0.147,0.62,130.685,4
SONG_18379,Set It Off Like Napalm,Emarosa,https://p.scdn.co/mp3-preview/5b5d647d2e8f35879f24476e9b8033973add639c?cid=774b29d4f13844c495f206cafdad9c86,3Iomv4OlKIWEKGqtY4lG0P,"progressive_rock, post_hardcore, screamo",,2008,186946,0.318,0.969,1,-2.309,0,0.0617,0.000541,0.0,0.598,0.272,179.725,4
SONG_18389,Telling Tellers Tell Me,Portugal. The Man,https://p.scdn.co/mp3-preview/63a09ac033b5e96658a68fb8d536f21059ef4ea2?cid=774b29d4f13844c495f206cafdad9c86,0IXc2bmcjedygpOjLjSMHS,"indie, progressive_rock",,2007,190480,0.419,0.813,5,-4.296,0,0.0804,0.0851,0.000512,0.0689,0.593,164.828,4
SONG_18394,Clint Eastwood (Phi Life Cypher Version),Gorillaz,https://p.scdn.co/mp3-preview/16dbcdaea57efa7b9f3749cffda6173fc28aa19c?cid=774b29d4f13844c495f206cafdad9c86,34A4rqp1TiUWWFHF85hRzg,"progressive_rock, rap, hip_hop",,2002,292466,0.616,0.701,11,-10.552,1,0.233,0.00308,0.000578,0.0909,0.557,168.059,4
SONG_18396,The Pressman,Primus,https://p.scdn.co/mp3-preview/cbac01f1fb8c4fc44611919484628ba03d209590?cid=774b29d4f13844c495f206cafdad9c86,2l3STudpnzAweQiCBPxjXh,"alternative, alternative_rock, progressive_rock, funk",Rock,1993,311306,0.672,0.678,2,-9.213,0,0.0442,0.123,0.691,0.0682,0.321,98.025,4
SONG_18420,My Electricity,The Gathering,https://p.scdn.co/mp3-preview/2dce0f0281d7f104788c5629ea9a97196518ffe5?cid=774b29d4f13844c495f206cafdad9c86,0bkSfVmzUR0wgtffW27eBn,"female_vocalists, progressive_rock, progressive_metal, gothic_metal, gothic",Metal,1999,361840,0.373,0.912,0,-6.323,1,0.0579,0.000119,0.00359,0.395,0.0627,132.374,4
SONG_18427,By Your Command,Devin Townsend,https://p.scdn.co/mp3-preview/7cccd0d940d8f15ba1014438d9414db370fcde87?cid=774b29d4f13844c495f206cafdad9c86,07hfIoHJHAMR9J4nMVWByW,"progressive_rock, progressive_metal",Metal,2007,489506,0.229,0.916,0,-6.582,1,0.0628,0.000155,0.764,0.477,0.196,143.448,3
SONG_18436,Music for the Head,Porcupine Tree,https://p.scdn.co/mp3-preview/c046a44089f799489dcfd67f048691a9f0bab5cc?cid=774b29d4f13844c495f206cafdad9c86,0A5bRIb1M6SGYtIKoGql1F,"progressive_rock, psychedelic_rock",Rock,2004,162053,0.197,0.094,7,-21.557,1,0.0443,0.919,0.965,0.126,0.0309,174.367,3
SONG_18458,Chris and Kevin's Excellent Adventure,Liquid Tension Experiment,https://p.scdn.co/mp3-preview/e9976c73d0ffe113df7482a411fc82bbf3d5836c?cid=774b29d4f13844c495f206cafdad9c86,13oJbeFO66TJtz006GU2Tw,"instrumental, progressive_rock, progressive_metal",,1998,141866,0.493,0.879,7,-5.393,1,0.0489,0.00382,0.845,0.0864,0.416,118.076,3
SONG_18472,Chewbacca,Liquid Tension Experiment,https://p.scdn.co/mp3-preview/e20a747ccb879a625e3b3382a57531dfbe25d39e?cid=774b29d4f13844c495f206cafdad9c86,0yczlTsXtcV2zSVpSveVfn,"instrumental, progressive_rock, progressive_metal",,1999,815533,0.434,0.644,1,-9.447,1,0.0545,0.00504,0.869,0.154,0.356,109.442,4
SONG_18481,Insipid 2000,In Flames,https://p.scdn.co/mp3-preview/a0f4fa818bd2ce7d0af50942105239f4c7acac26?cid=774b29d4f13844c495f206cafdad9c86,1piiGznhL9wBkzpmp2Ivzj,"death_metal, melodic_death_metal",Metal,1999,225293,0.443,0.976,8,-5.258,1,0.0735,5.41e-06,0.849,0.217,0.64,112.462,3
SONG_18482,Behind Space '99,In Flames,https://p.scdn.co/mp3-preview/fa6964ab8a7886e3b93b6d055221961de1271d1f?cid=774b29d4f13844c495f206cafdad9c86,0GBgE1UzEfeh7TxufPPfD5,"death_metal, melodic_death_metal",Metal,1999,238600,0.228,0.983,1,-4.912,1,0.187,3.12e-05,0.702,0.0685,0.269,143.206,4
SONG_18487,If You Want Peace... Prepare For War,Children of Bodom,https://p.scdn.co/mp3-preview/8ed73692255ee3999f70ca694cc122ffa0ec2b47?cid=774b29d4f13844c495f206cafdad9c86,07vTcEi9tV456xt2aKOH7b,"death_metal, heavy_metal, melodic_death_metal",Metal,2005,237640,0.393,0.982,1,-2.713,1,0.0763,1.7e-05,0.693,0.262,0.387,170.013,4
SONG_18495,Tie My Rope,Children of Bodom,https://p.scdn.co/mp3-preview/a2b3811a1fa888bccb8c13835079d5e02997fe73?cid=774b29d4f13844c495f206cafdad9c86,0kGijJz7Zlppxe0Z0ptbER,"death_metal, melodic_death_metal",Metal,2008,254066,0.432,0.949,6,-2.528,1,0.159,1.54e-05,0.678,0.0554,0.236,131.939,4
SONG_18499,Where Silent Gods Stand Guard,Amon Amarth,https://p.scdn.co/mp3-preview/c1d7c93f7b0a1059613391195efec0966a0c2ddc?cid=774b29d4f13844c495f206cafdad9c86,0ifn14nOF2N4UEpbQPdtl5,"death_metal, melodic_death_metal, swedish",Metal,2002,346573,0.484,0.948,3,-4.485,0,0.0995,2.89e-06,0.92,0.0609,0.287,126.089,4
SONG_18501,Into Battle,Ensiferum,https://p.scdn.co/mp3-preview/a00b4349fd5fa165a5f5528839fe8b4e9fb7a68e?cid=774b29d4f13844c495f206cafdad9c86,1VDa4GOx3OV4Fua6X0DT7l,"death_metal, melodic_death_metal, power_metal",,2004,352520,0.43,0.927,11,-5.985,0,0.0498,2.39e-05,0.822,0.104,0.247,104.929,4
SONG_18502,Superhero of the Computer Rage,In Flames,https://p.scdn.co/mp3-preview/e0a49846d4c03a68cd281bb81af5a2f5a0c647d4?cid=774b29d4f13844c495f206cafdad9c86,09XuuU7eIyx19wjeCLpuCU,"death_metal, melodic_death_metal",Metal,2004,240880,0.459,0.995,10,-3.484,0,0.0867,6.65e-06,0.921,0.219,0.227,104.784,4
